id,title,url,image_url,total_time,yields,ingredients,instructions
9399,Norske klejner,https://www.valdemarsro.dk/norske-klejner/,https://www.valdemarsro.dk/wp-content/2016/12/norske-klejner.jpg,120,6 servings,gær | mælk | sukker | smør | æg | stødt kardemomme | vaniljesukker | øko citron | hvedemel | fritureolie | flormelis | øko citron | evt. en dråbe gul frugtfarve,"Rør gæren ud i en skål med mælk.
Pisk sukker og smør til det er lyst og luftigt. Pisk derefter ægget i og tilsidst mælkeblandingen.
Kom derefter kardemomme, vaniljesukker, citronskal og halvdelen af melet i blandingen. Rør det sammen og ælt dejen, mens der lidt efter lidt tilsættes mere mel, til dejen er smidig og blank.
Kom et rent klæde over dejen og lad den hæve en time på køkkenbordet.
Rul dejen ud og skær 6 aflange firkanter, lav et snit i midten og vrid den norske klejne rundt om sig selv. Lad dem efterhæve, mens olien varmes op.
Varm olien op i en gryde til 170-175 grader og kog de norske klejner i cirka et minut på hver side, til de er lysebrune.
Lad de norske klejner dryppe af og læg dem på et stykke køkkenrulle.
Pynt
Kom flormelis, citronsaft og gul farve i en skål og pisk med en håndmikser til en lækker tyk glasur. Kom det i en sprøjtepose og fordel i striber over klejnerne, når de er kølet lidt af.
Nyd dem mens de er helt friske, en smule lune og lækre."
9403,Dadelkonfekt,https://www.valdemarsro.dk/dadelkonfekt/,https://www.valdemarsro.dk/wp-content/2015/12/dadelkonfekt.jpg,60,20 servings,medjool dadler | valnødder | mørk chokolade | marcipan,"Skær et snit i dadlerne og tag stenene ud.
Kom en valnøddekerne i midten af dadlen og et stykke marcipan, luk sammen og overtræk med tempereret mørk chokolade.
Drys den overtrukne dadelkonfekt med hakkede valnødder inden chokoladen størkner."
9406,Vaniljekranse,https://www.valdemarsro.dk/vaniljekranse/,https://www.valdemarsro.dk/wp-content/2013/12/vaniljekranse.jpg,25,40 servings,vaniljestang | sukker | mandelmel | smør | æg | hvedemel,"Flæk vaniljestangen og skrab kornene ud på et skærebræt. Kom en spsk sukker på vaniljekornene og fordel vaniljekornene fra hinanden i sukkeret.
Rør vanilje, sukker, mandelmel, hvedemel og stuetempereret smør sammen. Saml dejen hurtigt med sammenpisket æg, så den er ensartet, men uden at røre for meget i dejen.
Kom dejen i en sprøjtepose med stjernetyl med dybe riller. Sprøjt dejen ud i kranse på en bageplade med bagepapir.
Bag i en forvarmet ovn ved 175 grader varmluft i 8-10 minutter eller til de er let gyldne. Hold godt øje med dem, de skal kun lige være gyldne.
Lad vaniljekransene køle af på en rist."
9409,Jødekager,https://www.valdemarsro.dk/joedekager/,https://www.valdemarsro.dk/wp-content/2013/12/joedekager.jpg,90,30 servings,hvedemel | sukker | smør | æg | æg | sukker | stødt kanel | mandler,"Bland mel, sukker og hjortetaksalt godt sammen. Smuldr smør i melblandingen til det er helt ensartet smuldret.
Saml hurtigt dejen med et halvt sammenpisket æg (gem resten af ægget til pensling).
Form dejen til en rulle på 5-6 cm i diameter. Rul et stykke bagepapir eller madpapir omkring og kom dejen i fryseren i en halv time.
Skær tynde småkager af dejen, og læg småkagerne på en bageplade med bagepapir.
Pensl med resten af det sammenpiskede æg og drys med kanelsukker og mandelflager.
Bag i en forvarmet ovn ved 175 grader varmluft i 7-8 minutter. Hold øje med dem. Småkagerne skal ikke tage for meget farve, men kun være let lysebrune i kanten.
Lad dem køle af på en rist"
9412,Kryddersmåkager,https://www.valdemarsro.dk/kryddersmaakager/,https://www.valdemarsro.dk/wp-content/2017/07/jul-cookies.jpg,40,50 servings,hvedemel | brun farin | bagepulver | natron | usødet kakao | stødt kanel | stødt ingefær | smør | æg | flormelis | æggehvider,"Bland mel, brun farin, bagepulver, natron og krydderier godt sammen. Smuldr smørret i til det er ensartet.
Saml dejen med sammenpisket æg. Hvis den føles for tør, så kom yderligere 1/2 æg i dejen.
Dejen skal ikke æltes, blot samles og trykket godt sammen.
Stil dejen i køleskabet i 2 timer eller til næste dag.
Tag dejen ud på et bord godt drysset med hvedemel, rul dejen i en tykkelse på cirka 2 mm og udstik figurer. Sæt kagerne på en bageplade med bagepapir og og bag i en forvarmet ovn ved 175 grader varmluft i 9-12 minutter.
Glasur
Pisk flormelis med æggehvide til en tyk og hvid glasur. Kom glasuren i en sprøjtepose med en lille rund tyl."
9415,Chokoladetrøfler,https://www.valdemarsro.dk/chokolade-troefler/,https://www.valdemarsro.dk/wp-content/2014/11/chokoladetroefler-1.jpg,360,20 servings,piskefløde | mørk chokolade | honning | smør | usødet kakao | rålakridspulver | spiseligt guldstøv,"Varm fløden op til lige før kogepunktet. Kom den varme fløde i en skål med chokolade, honning, salt og smør.
Rør grundigt til al chokoladen er smeltet og massen er helt jævn. Hvis det gryner, så blend det hurtigt med en stavblender.
Kom i en lille beholder med bagepapir i bunden og sæt i køleskabet natten over eller i minimum 6 timer.
Skær ud i firkanter eller tril til kugler.
Vend trøflerne i kakao eller rålakridspulver og drys med en smule guld lige inden servering."
9418,Rocky Road med pebermynte,https://www.valdemarsro.dk/rocky-road/,https://www.valdemarsro.dk/wp-content/2014/11/rocky-road.jpg,60,25 servings,mandler | hasselnødder | mørk chokolade | skumfiduser,"Rist mandler og hasselnødder på en pande ved middelhøj varme. Ryst panden nogle gange undervejs. Nødderne skal ikke tage farve, men hinderne på hasselnødderne skal lige revne og blive sprød. Kom mandler og hasselnødder i et rent klæde og gnid hinderne af hasselnødderne.
Temperer chokoladen.
Knus pebermyntestokkene med en kagerulle.
Beklæd en beholder a ca 20×20 cm med bagepapir og kom lidt af de knuste pebermyntestokke i bunden sammen med lidt skumfiduser.
Hæld halvdelen af chokoladen over, fordel med endnu et lag knust pebermyntestok, nødder og skumfiduser.
Rør let sammen og hæld resten af chokoladen over. Drys med de sidste nødder, skumfiduser og knuste pebermyntestokke.
Stil på køl og vent til chokoladen er helt stivnet.
Skær derefter i firkanter."
9421,Eggnog,https://www.valdemarsro.dk/eggnog-opskrift/,https://www.valdemarsro.dk/wp-content/2014/11/eggnog.jpg,180,4 servings,vaniljestang | sukker | æggeblommer | mælk | hele nelliker | stødt kanel | mørk rom | piskefløde | drys muskatnød | glukosesirup,"Forberedelse – 4 timer før servering
Skrab vaniljekernerne ud af vaniljestangen og fordel dem i sukkeret.
Pisk æggeblomme, vanilje og sukker sammen i en skål til luftig og cremet æggesnaps.
Kom mælk, nelliker og kanel i en gryde. Varm langsomt op under omrøring til det lidt netop når kogepunktet. Sigt krydderierne fra og pisk langsomt den varme krydrede mælk i æggesnapsen.
Kom drikken tilbage i gryden og varm langsomt op til 65 grader under konstant omrøring. Mål temperaturen og vær opmærksom på at det ikke må blive varmere end 70 grader, da æggene kan risikere at koagulere.
Sæt drikken i køleskabet i minimum 3 timer.
Inden servering
Pisk en let flødeskum. Smag eggnog til med rom, flødeskum og en smule muskatnød.
Knus nogle pebermyntestokke. Dyp kanten af glassene i sirup og derefter i pebermyntestok. Hæld eggnog i glassene og server straks."
9425,Pebermyntepastiller,https://www.valdemarsro.dk/pebermyntepastiller/,https://www.valdemarsro.dk/wp-content/2014/12/pebermyntepastiller-1.jpg,1440,100 servings,æggehvider | flormelis | chokoladeknapper,"Pisk æggehvide og flormelis til en tyk og sej masse, smag til med pebermynteessens.
Kom i en sprøjtepose med tyl og sprøjt små lukkede cirkler ud på et stykke bagepapir.
Kom lidt smeltet chokolade eller små chokoladeknapper i midten.
Lad pebermyntepastillerne stå og tørre på køkkenbordet til næste dag.  Læg eventuelt en rist over og et rent klæde over risten, så de er dækket til, men stadig har luft omkring sig.
De er klar, når de er knasende sprøde og slipper bagepapiret uden problemer."
9428,Grand Marnier Konfektkugler,https://www.valdemarsro.dk/grand-marnier-konfektkugler/,https://www.valdemarsro.dk/wp-content/2014/12/grandmarnier-konfektkugler.jpg,30,30 servings,finvalset havregryn | sukker | grand marnier | usødet kakao | stærk kaffe | smør | spiseligt guldstøv,"Kom alle ingredienserne til konfektkuglerne i en foodprocessor og kør kortvarigt til det er en ensartet masse.
Tril små mundrette kugler. Kom dem i en beholder og opbevar på køl til de skal spises.
Vend konfektkuglerne i spiseligt guldstøv inden servering."
9431,Cornflakestoppe,https://www.valdemarsro.dk/cornflakestoppe/,https://www.valdemarsro.dk/wp-content/2015/12/cornflakestoppe.jpg,60,20 servings,mørk chokolade | cornflakes | spiseligt guldstøv,"Temperer chokoladen. Rør cornflakes i chokoladen og kom små skefulde på et stykke bagepapir eller i en lille konfektform.
Drys med lidt guldstøv og lad chokoladen sætte sig."
9435,Chokolade konfekt med skumfiduser og peanuts,https://www.valdemarsro.dk/chokoladekonfekt-med-skumfiduser-og-peanuts/,https://www.valdemarsro.dk/wp-content/2015/09/skumfiduser-peanuts.jpg,90,15 servings,mælkechokolade | skumfiduser,"Temperer chokoladen. Rør skumfiduser og peanuts i chokoladen og kom små kugler på et stykke bagepapir med en ske. Lad dem tørre i ca. 1 time, inden de er klar til at blive spist."
9439,Brændte mandler,https://www.valdemarsro.dk/braendte-mandler/,https://www.valdemarsro.dk/wp-content/2013/11/braendte-mandler-2.jpg,30,4 servings,mandler | sukker | vaniljepulver | stødt kanel,"Bland alle ingredienserne i en pande og lad det varme op ved middel varme.
Rør hele tiden under opvarmningen.
Sukkeret smelter og bliver sammen med vand og krydderier til en tynd sirup. Hold godt øje med det og rør i det hele tiden, så det ikke brænder på.
Siruppen tykner mere og mere, og på kort tid fordamper vandet og sukkeret krystallisere igen. Det bliver helt tørt og samler sig rundt om mandlerne.
Nu skal du være lidt hurtig og skrue ned på lav varme, for sukkeret må endelig ikke smelte til karamel, for så får du bare et tyndt lag hård karamel rundt om mandlerne. Det skal blot lige karamellisere en lille smule på enkelte af mandlerne.
Rør godt og når de er klar, så hæld straks mandlerne over på bagepapir og lad dem køle af, inden de spises."
9442,Kokostoppe,https://www.valdemarsro.dk/kokostoppe/,https://www.valdemarsro.dk/wp-content/2013/11/kokostoppe.jpg,45,12 servings,æg | sukker | marcipan | kokosmel | mørk chokolade,"Kom æg og sukker i en skål og pisk det godt sammen med en håndmikser.
Riv marcipanen på et rivejern og rør groftrevet marcipan og kokosmel i skålen med æg og sukker. Lad dejen hvile i 15 minutter. Form kokostoppene på en bageplade med bagepapir. Vask hænderne i lidt  koldt vand, så er det nemt at rette toppene til, så de får  en flot form.
Bag i forvarmet ovn ved 175 grader varmluft i 10-12 minutter, til  de er smukt gyldne på toppen.
Køl af på en rist og dyp dem derefter i tempereret chokolade, gerne ad to omgange, så det bliver en tyk, sprød og lækker chokoladebund"
9445,Lakridskaramel,https://www.valdemarsro.dk/karamel-med-store-lakridsstykker/,https://www.valdemarsro.dk/wp-content/2013/12/finsk-lakrids-karameller.jpg,120,40 servings,piskefløde | sukker | glukosesirup | sød finsk lakrids | rålakridspulver,"Kom piskefløde, sukker og glukosesirup i en stor gryde og kog det op.
Lad det koge i 35-45 minutter. Mens karamellen koger vil det bruse meget op, så sørg for at der er god plads i gryden.
Rør indimellem i gryden, men ikke for ofte. Når karamelmassen slipper bunden og har en tyk og sej konsistens, samt en temperatur på 120 grader er den færdig.
Fordel finsk lakrids i en beholder på cirka 16×16 cm, foret med bagepapir og hæld den varme karamel over lakridsstykkerne. Drys med lakridspulver.
Lad karamellen stå på køkkenbordet og køle af i mindst 3 timer og skær karamellerne ud i den størrelse du ønsker."
9452,Kransekage,https://www.valdemarsro.dk/kransekage/,https://www.valdemarsro.dk/wp-content/2010/12/kransekage-1.jpg,120,14 servings,flormelis | æggehvider | marcipan | flormelis | æggehvider,"Rør flormelis sammen med æggehvide. Ælt blandingen i marcipanen lidt efter lidt og ælt godt igennem, inden der tilsættes mere af æggehvide-flormelisblandingen. Alt afhængig af marcipantype er det muligvis ikke al æggehvideblandingen, der skal bruges.
Ælt det sammen til en helt ensartet masse med god konsistens, der er lidt klistret, men kan formes pænt.
Form 14 kransekager i lige store stykker i den klassiske kransekageform og glat dem til pæne ensartede kransekager med lidt koldt vand på fingrene.
Lad gerne kransekagerne stå og tørre på køkkenbordet i min. 1 time og gerne 2 timer.
Bag i en forvarmet ovn ved 175 grader varmluft i 8-10 minutter, eller til de er så gyldne som du ønsker dem. Lad kransekagerne køle af på bagepladen.
Glasur
Pisk en tyk glasur af flormelis og æggehvide. Glasuren skal være meget tyktflydende, så den holder formen og kan klemmes ud af et kræmmerhus lavet af bagepapir eller i en sprøjtepose med lille tylle.
Lad glasuren ”falde ned” på de afkølede kransekager i ca. 1 cm’s afstand, så den lægger sig smukt på kransekagerne."
9456,Pebernødder,https://www.valdemarsro.dk/pebernoedder/,https://www.valdemarsro.dk/wp-content/2011/11/pebernoedder-julesmaakager.jpg,30,100 servings,smør | sukker | piskefløde | hvedemel | bagepulver | ingefær | stødt kanel | stødt kardemomme | øko appelsin,"Pisk smør og sukker hurtigt sammen og rør derefter piskefløde i.
Rør de tørre ingredienser og fintrevet appelsinskal sammen i en skål for sig og rør dette i skålen med de våde ingredienser.
Saml dejen kort, bare indtil pebernøddedejen er fast og nem at forme og samlet.
Tril dejen ud i lange pølser og skær pebernødderne ud i passende størrelse på omkring 1×1 cm.
Tril pebernødderne til små runde kugler og sæt dem på en bageplade med bagepapir med  lidt afstand mellem.
Bag ved 175 grader varmluft i omkring 7-10 minutter til de lige akkurat bliver let gyldne i kanterne. Lad dem køle af på en rist."
9460,Kandiserede æbler,https://www.valdemarsro.dk/kandiserede-aebler/,https://www.valdemarsro.dk/wp-content/2011/12/kandiserede-aebler.jpg,30,4 servings,sukker | æblecidereddike | glukosesirup | farvepasta | æble | lakridsrod | kokosmel,"Kog sukker, vand, æblecidereddike og glukosesirup op i en gryde.
Lad det koge i et par minutter under omrøring. Test om sukkerlagen er klar ved at tage den op på en ske. Den skal lige tykne en lille smule, så den hænger ved æblerne, men den må endelig ikke få for meget, for så bliver den umulig at spise.
Tag sukkerlagen af varmen, og rør den godt igennem. Kom evt en knivspids rød farvepaste i, for en ekstra julet kulør.
Spid æblerne med en lakridsrod og dyp æblerne i sukkerlagen. Vend dem derefter i kokos.
Lad de kandiserede æbler køle af i et par minutter, inden de nydes."
9463,Rødkålssalat,https://www.valdemarsro.dk/roedkaalssalat/,https://www.valdemarsro.dk/wp-content/2016/09/roedkaalssalat.jpg,15,4 servings,rødkål | rødløg | æble | granatæblekerner | frisk timian | hasselnødder | olivenolie | honning | dijon sennep | øko citron,"Rist hasselnødderne på en tør pande i nogle minutter til skallerne løsnes og kan gnides af. Det fjerner lidt af bitterheden i nødderne og giver en dybere smag af hasselnød. Hak hasselnødderne groft.
Vend citronvinaigrette med æbler, hasselnøddekerner og timian i en skål. Vend rødkål, løg og granatæblekerner i og drys med lidt ekstra granatæblekerner. Drys lidt salt og peber på salaten
Citronvinaigrette
Kom alle ingredienserne i en skål og rør det godt sammen, til vinaigretten er ensartet i konsistensen. Smag til med salt og peber.
Alternativt kan dressingen rystes sammen i et glas med låg."
9466,Dadelkugler,https://www.valdemarsro.dk/dadelkugler/,https://www.valdemarsro.dk/wp-content/2008/03/dadelkugler-1.jpg,15,15 servings,dadel | kokosmel | mandler | vaniljepulver | usødet kakao | stødt kanel | kokosmel | hasselnødder | usødet kakao,"Kom alle ingredienserne i en foodprocessor og kør til det er en glat masse.
Form til små mundrette kugler.
Tril dem i lidt kokosmel, ren kakaopulver, finthakkedde hasselnødder – eller spis dem som de er."
9470,Saltkarameller,https://www.valdemarsro.dk/saltkarameller/,https://www.valdemarsro.dk/wp-content/2011/06/saltkarameller.jpg,240,40 servings,piskefløde | sukker | glukosesirup,"Kom piskefløde, sukker og glukosesirup i en stor gryde og kog det op. Lad det koge i 35-45 minutter. Mens karamellen koger vil det bruse meget op, så sørg for at der er god plads i gryden.
Rør indimellem i gryden, men ikke for ofte. Når karamelmassen slipper bunden og har en tyk og sej konsistens, samt en temperatur på 120 grader er den færdig.
Drys salt i, rør det rundt og hæld karamelmassen i en beholder på cirka 16×16 cm, foret med bagepapir.
Lad karamellen stå på køkkenbordet og køle af i mindst 3 timer og skær karamellerne ud i den størrelse du ønsker."
9475,Hvid julegløgg,https://www.valdemarsro.dk/hvid-juleglogg/,https://www.valdemarsro.dk/wp-content/2007/12/hvid-julegloegg.jpg,1440,1 serving,lys sirup | øko appelsin | øko citron | kanelstang | stjerneanis | stødt kardemomme | ingefær | hvid portvin | hvidvin,"Kom lys sirup, appelsin- og citronsaft og skal, kanelstænger, stjerneanis, kardemomme, ingefær, hvid portvin og kogende vand i en rengjort og skoldet beholder med låg. Rør det godt rundt.
Lad det trække i 1 et døgn og tag stjerneanis op. Lad det derefter trække i 2-3 dage mere.
Sigt den hvide julegløgg og hæld det på en ren skoldet flaske.
Til servering – Pr glas
Hæld 2 dl hvidvin pr glas gløgg i en gryde og varm det op til det er lige under kogepunktet. Kom den varme hvidvin i glas og rør 1/2 dl hvid gløgg ekstrakt i hvert glas."
9478,Julekringle,https://www.valdemarsro.dk/julekringle/,https://www.valdemarsro.dk/wp-content/2019/12/julekringle-1.jpg,120,8 servings,mælk | gær | smør | sukker | æg | hvedemel | marcipan | smør | sukker | stødt kardemomme | stødt nellike | stødt kanel | øko appelsin | rosiner | mandler | æg | perlesukker,"Kom mælk i en skål og rør gær ud i mælken. Tilsæt derefter smør, sukker, æg, salt og cirka halvdelen af melet. Rør dejen godt igennem til den er helt ensartet og tilsæt derefter resten af melet og ælt dejen godt igennem til den er lækker og smidig.
Stil dejen til hævning på køkkenbordet i cirka 30 minutter i en ren skål med et klæde over.
Marcipanremonce
Rør smør, sukker, marcipan, kardemomme, nelliker, fintrevet appelsinskal og kanel sammen i en skål til en ensartet remonce.
Saml kringlen
Rul dejen ud til en aflang retangel på et meldrysset bord.
Fordel remonce på dejen ned langs midten og drys gavmildt med rosiner og mandler. Skær siderne til strimler og flet dem om midten hele vejen ned, så kringlen lukkes godt til. Form til sidst til en rund cirkel eller kringleform.
Placer kringlen på en bageplade med bagepapir og pensl med et sammenpisket æg, samt et fint drys perlesukker. Lad julekringlen hæve i 20 minutter.
Bag i en forvarmet ovn ved 180 grader varmluft i 16-20 minutter."
9482,Ingefærsmåkager,https://www.valdemarsro.dk/ingefaersmaakager/,https://www.valdemarsro.dk/wp-content/2017/12/ingefaersmaakager.jpg,20,70 servings,smør | sukker | ingefær | ahornsirup | hvedemel | bagepulver | vaniljepulver | stødt ingefær | stødt kanel | stødt nellike | æg,"Kom smør, sukker, frisk ingefær og sirup i en lille gryde og varm op under omrøring til smørret smelter. Tag straks derefter gryden af varmen.
Bland mel, bagepulver, ingefær, kanel, vanilje, nelliker og salt sammen i en ren skål.
Rør æg, samt mel og krydderiblandingen i gryden med den lune smør og sukkerblanding, og rør det hele godt sammen.
Tril dejen til små kugler på størrelse med en pebernød og sæt dem på en bageplade med bagepapir med lidt afstand mellem hver småkage.
Bag i en forvarmet ovn ved 175 grader varmluft i 10-12 minutter.
Lad dem køle af på bagepladen."
9485,Rørt juleleverpostej,https://www.valdemarsro.dk/juleleverpostej/,https://www.valdemarsro.dk/wp-content/2017/11/juleleverpostej-1.jpg,45,4 servings,bacon | champignon | leverpostej | piskefløde | allehånde | stødt nellike | tørret timian | tranebær | hasselnødder | smør | champignon | frisk timian,"Varm smørret op på en pande og steg baconen sprød. Tag af varmen, skær en af baconskiverne i små tern til at røre i leverpostejen og sæt resten til side til servering.
Rist champignon til leverpostejen på den samme pande med baconfedt og smør ved høj varme, til de har fået farve.
Fjern skorpen fra leverpostejen og kom leverpostejen i en skål. Rør leverpostejen sammen med bacon  i tern, ristede svampe i tern, piskefløde, krydderier, tranebær og hakkede hasselnødder. Kom den rørte leverepostej i en ovnfast skål og bag i en forvarmet ovn i 15 min ved 175 grader varmluft.
Rist champignon til servering ved høj varme i smør. Smag til med salt og peber og lun den sprøde bacon. Server den lunede rørte leverpostej med champignon, bacon og lidt frisk timian."
9488,Salat med and og mango,https://www.valdemarsro.dk/salat-med-and/,https://www.valdemarsro.dk/wp-content/2018/11/salat-mango-and.jpg,30,4 servings,blandet salat | confiteret andelår | forårsløg | mango | bredbladet persille | frisk koriander | frisk mynte | rød chili | peanuts | cremefraiche 18 % | mayonnaise | sød chilisauce | fishsauce | chiliflager,"Varm det confiterede andelår i en forvarmet ovn ved 225 grader i et ovnfast fad i cirka 20 minutter, til skindet er sprødt
Vend dressingen sammen, smag til og lad den trække, mens salaten tilberedes.
Vend salat og forårsløg med dressingen, og anret det på et fad hvorpå andekød fordeles, sammen med mango i strimler, krydderurter og peanuts."
9491,Mørbradbøffer med bløde løg og flødesauce,https://www.valdemarsro.dk/moerbradboeffer-med-bloede-loeg/,https://www.valdemarsro.dk/wp-content/2018/11/moerbradboeffer-bloede-loeg-2.jpg,45,4 servings,bacon | smør | svinemørbrad | champignon | løg | piskefløde | grøntsagsbouillon | tørret timian | frisk timian,"Steg bacon på en pande i en smule smør. Når baconskiverne er lettere sprøde, lægges de til side på et stykke køkkenrulle.
Skær mørbraden i gode bøffer på ca. 2 cm i tykkelsen og tryk dem lidt flade med håndfladen. Steg dem på panden med baconfedt og smør. Brun dem af ved høj varme i 1 minut på begge sider. Krydr med salt og peber og steg dem videre ved middelvarme i cirka 3 minutter på hver side. Tag af varmen og anret i et fad. Sæt eventuelt fadet i en lun ovn for at holde bøfferne lune.
Rist champignon godt af ved høj varme et par minutter på panden i baconfedtet. Tilsæt mere smør, hvis nødvendigt.
Skrue ned til middel varme, og sauter løgene på samme pande. Sauter løgene i nogle minutter, til de er bløde. Tilsæt grøntsagsboullion, piskefløde, champignon og grofthakket sprød bacon på panden. Smag til med salt, peber og timian.
Fordel saucen med løg, bacon og champignon over mørbradbøfferne. Drys med frisk timian eller persille inden servering."
9494,Peberkager,https://www.valdemarsro.dk/peberkager/,https://www.valdemarsro.dk/wp-content/2018/12/peberkager-1.jpg,90,50 servings,smør | sirup | brun farin | æg | hvedemel | bagepulver | usødet kakao | stødt kanel | stødt kardemomme | stødt ingefær | flormelis | æggehvider,"Pisk smør, sirup og brunfarin sammen og rør derefter æg i.
Bland mel, bagepulver og krydderier i en skål for sig og rør det i dejen. Dejen er lynhurtigt at mikse sammen i en foodprocessor, men kan også fint røres i hånden.
Saml dejen og stil den i køleskabet i 30 minutter.
Rul dejen ud enten på et meldrysset bord eller mellem to stykker bagepapir og udstik skønne figurer, som lægges på en bageplade med bagepapir og bages i en forvarmet ovn ved 175 grader varmluft i 8-9 minutter.
Lad de nybagte peberkager køle af, inden de pyntes med glasur og krymmel.
Glasur
Kom flormelis og æggehvide i en skål og pisk til en tyk, sej, blank og kridhvid glasur med en håndmikser."
9497,Krustader med rejesalat,https://www.valdemarsro.dk/krustader-med-rejesalat/,https://www.valdemarsro.dk/wp-content/2025/04/krustader-rejesalat.jpg,25,16 servings,cremefraiche 18 % | mayonnaise | øko citron | aspargessnitter | rejer | frisk dild | krustader | ørredrogn | frisk dild,"Rør mayonnaise, cremefraiche, citronsaft og fintrevet citronskal sammen.
Dræn rejer og asparges godt og dup dem derefter tørre på køkkenrulle. Vend rejer og asparges i dressingen sammen med finthakket dild. Smag godt til med salt og friskkværnet peber.
Fordel skaldyrssalat i krustaderne lige inden servering. Pynt med ørredrogn og små kviste af dild og server straks."
9500,Konfekt med pistacie og marcipan,https://www.valdemarsro.dk/konfekt-med-pistacie-og-marcipan/,https://www.valdemarsro.dk/wp-content/2012/12/marcipankonfekt-pistacie.jpg,60,10 servings,marcipan | pistaciekerner | øko citron | hvid chokolade,"Ælt marcipan med finthakkede pistaciekerner og citronskal. Gem lidt pistaciekerner til drys
Tril pistaciemarcipanen i små kugler.
Temperer chokoladen og dyp marcipankuglerne i chokoladen og drys med det sidste pistacie."
9503,Citronsmåkager med birkes,https://www.valdemarsro.dk/citronsmaakager-med-birkes/,https://www.valdemarsro.dk/wp-content/2023/11/citronsmaakager-birkes.jpg,30,40 servings,hvedemel | bagepulver | sukker | øko citron | friskpresset citronsaft | vaniljepulver | smør | hvid chokolade | blå birkes,"Bland mel, bagepulver, sukker, vanilje og fintrevet citronskal godt sammen.
Smuldr smørret i og ælt det hurtigt sammen med citronsaft og hvid chokolade. Rul dejen sammen til en pølse på ca 2 cm i diameter.  Skær småkagerne i skiver af 1 cm og drys dem med birkes og tryk en gaffel ned i småkagerne, så der kommer en stribe fine riller .
Sæt småkagerne på en bradepande med bagepapir og bag i en forvarmet ovn ved 175 grader varmluft i 10-12 minutter."
9506,Medister med kål og æble,https://www.valdemarsro.dk/medister-med-kaal-og-aeble/,https://www.valdemarsro.dk/wp-content/2022/06/medister-kaal-aeble.jpg,30,4 servings,medisterpølse | frisk rosmarin | frisk salvie | rødløg | rødkål | æble | æblejuice | æblecidereddike | smør | olivenolie | rugbrød,"Steg medisterpølsen til den er gennemstegt, på en pande med olie ved lav-middel varme i cirka 15 minutter på hver side.
Varm en sauterpande op med smør, olie og rosmarin og salvieblade. Sauter løgene til de er bløde. Kom fintsnittet rødkål på panden og sauter under omrøring til rødkålen falder sammen. Tilsæt æblebåde og æblejuice og læg låg på. Lad det simre svagt i 5 minutter.
Smag godt til med æblecidereddike, salt og peber."
9512,Cookies med skumfiduser,https://www.valdemarsro.dk/cookies-med-skumfiduser/,https://www.valdemarsro.dk/wp-content/2013/03/chocolat-chip-cookies.jpg,45,16 servings,hasselnødder | smør | sukker | brun farin | æg | hvedemel | vaniljesukker | bagepulver | mørk chokolade | mælkechokolade | skumfiduser,"Tænd ovnen på 175 grader varmluft, sæt hasselnødderne i ovnen mens den varmer op og tag dem ud, så snart hinderne bliver sprøde og sprækker lidt. Gnid dem i et rent klæde til hinderne falder af og hak dem groft. Sæt dem til side til senere.
Pisk smør, sukker og farin sammen. Tilsæt et æg ad gangen og pisk, til det har en ensartet konsistens.
Rør hvedemel, vaniljesukker, bagepulver og salt sammen, sigt det i dejen og rør det godt sammen. Tilsæt chokolade, hasselnødder og skumfiduser og vend det hele godt rundt i dejen.
Form kugler og placer dem på to bageplader med bagepapir. Giv dem et lille tryk. Sørg for, at der er god afstand mellem dem, da de flyder ud under bagningen.
Bag dem i en forvarmet ovn ved 175 grader varmluft i 13-15 minutter, til de er gyldne, men stadig lidt bløde i midten.
Lad de friskbagte cookies med skumfiduser køle lidt af på bagepladen, inden de sættes på en bagerist."
9515,Rygeostdip - til grill og grøntsager,https://www.valdemarsro.dk/rygeostdip/,https://www.valdemarsro.dk/wp-content/2020/02/rygeostdip.jpg,5,1 serving,rygeost | cremefraiche 18 % | sukker | øko citron | purløg,"Kom rygeost, halvdelen af cremefraiche, sukker, lidt citronsaft og fintrevet citronskal, salt og peber i en foodprocessor og kør til det er helt glat og cremet. Juster konsistensen med ekstra cremefraiche til den er perfekt som dip.
Server med et godt drys purløg.
Til ca 6 pers."
9518,Sur-sød nudelsalat,https://www.valdemarsro.dk/sur-soed-nudelsalat/,https://www.valdemarsro.dk/wp-content/2025/03/sursoed-nudelsalat.jpg,30,4 servings,ananasjuice | riseddike | ketchup | brun farin | ingefær | soja | majsstivelse | nudler | pillede edamamebønner | gulerødder | spidskål | sukkerærter | forårsløg | ananas | avocado | frisk koriander | sesamfrø,"Sur-sødsauce
Rør alle ingredienserne til sur-sød dressingen sammen i en gryde og kog op i et par minutter, til det tykner en smule. Lad det køle af i gryden.
Nudelsalat
Kog nudler efter anvisning på emballagen, og kom edamamebønnerne i gryden til nudlerne det sidste minut af kogetiden. Hæld straks vandet fra og hæld iskoldt vand over for at stoppe kogningen og for at hindre, at nudlerne klistrer sammen.
Vend nudler og edamamebønner med halvdelen af sur-sødsaucen.
Anret gulerødder og spidskål i en skål og fordel nudler og edamamebønner over. Fordel sukkerærter, forårsløg, ananas, avocado og resten af dressingen over. Drys med frisk koriander, sesam og peanuts inden servering."
